,price,bedrooms,bathrooms,view,condition,grade,lat,long,basement,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5
17409,240000.0,2,1.0,2.0,4,5,47.5105,-121.77,0,0,0,0,0,0
17410,284000.0,3,1.75,0.0,3,7,47.6517,-121.906,0,0,0,0,0,0
17411,440000.0,4,1.75,2.0,3,8,47.7638,-122.27,1,0,0,0,0,0
17412,340000.0,3,1.75,0.0,3,7,47.5208,-122.364,1,0,0,0,0,0
17413,363000.0,3,1.75,0.0,3,7,47.5208,-122.364,1,0,0,0,0,0
17414,270000.0,2,1.0,0.0,3,6,47.5729,-122.31,0,0,0,0,0,0
17415,365000.0,4,2.5,0.0,4,7,47.3695,-122.108,0,0,1,0,0,0
17416,428000.0,3,2.0,0.0,3,7,47.6911,-122.35,1,0,0,0,0,0
17417,600000.0,3,1.75,0.0,3,8,47.6989,-122.044,0,0,0,0,0,0
17418,405000.0,3,2.5,0.0,3,7,47.7012,-122.166,0,0,0,0,0,0
17419,339900.0,4,2.5,1.0,3,8,47.3363,-122.331,1,0,0,0,0,0
17420,275000.0,3,1.0,0.0,3,7,47.4743,-122.341,0,0,0,0,0,0
17421,361600.0,2,1.0,0.0,3,6,47.6914,-122.31,0,0,0,0,0,0
17424,959750.0,4,3.0,2.0,4,8,47.6205,-122.096,1,0,0,0,0,0
17425,210000.0,3,1.0,0.0,3,7,47.5035,-122.36,0,0,0,0,0,0
17426,258000.0,3,2.0,0.0,3,7,47.2634,-122.289,0,1,0,0,0,0
17427,468000.0,3,1.5,0.0,5,7,47.539,-122.18,0,0,0,0,0,0
17428,710000.0,4,3.5,2.0,3,8,47.6855,-122.321,1,0,1,0,0,0
17429,268000.0,3,1.0,0.0,3,6,47.4913,-122.336,0,0,0,0,0,0
17430,115000.0,2,1.0,0.0,3,5,47.5048,-122.365,0,0,0,0,0,0
17431,500000.0,3,2.5,0.0,3,8,47.7326,-122.197,0,0,1,0,0,0
17432,431000.0,3,2.5,0.0,4,9,47.2689,-122.01,0,0,0,0,0,0
17433,241500.0,3,2.0,0.0,3,7,47.3639,-122.186,1,0,0,0,0,0
17434,300000.0,3,1.0,0.0,3,7,47.3997,-122.215,0,0,0,0,0,0
17435,982000.0,4,2.5,0.0,3,9,47.5483,-122.158,0,0,1,0,0,0
17436,248500.0,3,2.5,0.0,3,8,47.3304,-122.302,0,0,1,0,0,0
17437,665000.0,4,2.5,0.0,3,9,47.5847,-122.032,0,0,1,0,0,0
17439,380000.0,2,1.0,0.0,3,6,47.566,-122.38,0,0,0,0,0,0
17440,220000.0,3,2.0,0.0,4,7,47.4968,-122.277,0,0,0,0,0,0
17441,631500.0,4,2.0,0.0,4,8,47.5778,-122.382,1,1,0,0,0,0
17442,386100.0,3,2.0,0.0,5,7,47.7381,-122.179,0,0,0,0,0,0
17444,650000.0,2,1.75,0.0,4,7,47.6571,-122.326,1,1,0,0,0,0
17445,545000.0,4,1.75,0.0,5,7,47.3844,-122.0,1,0,0,0,0,0
17446,870000.0,4,2.5,0.0,4,9,47.5496,-122.14,0,0,1,0,0,0
17447,380000.0,3,1.75,0.0,4,7,47.7175,-122.331,0,0,0,0,0,0
17448,265000.0,2,1.0,2.0,3,6,47.4741,-122.2,0,0,0,0,0,0
17449,645500.0,2,1.0,0.0,4,7,47.6786,-122.379,0,1,0,0,0,0
17450,570000.0,3,2.0,0.0,5,7,47.685,-122.359,0,0,1,0,0,0
17452,605000.0,2,1.0,0.0,3,8,47.6368,-122.306,0,1,0,0,0,0
17453,199500.0,3,1.0,0.0,4,7,47.2958,-122.284,0,0,0,0,0,0
17454,445000.0,2,1.0,0.0,3,6,47.5864,-122.301,0,0,0,0,0,0
17455,495000.0,4,1.75,0.0,4,7,47.5754,-122.288,1,0,0,0,0,0
17456,594000.0,4,1.75,0.0,4,7,47.6843,-122.283,1,0,1,0,0,0
17457,465000.0,3,1.75,0.0,4,8,47.6493,-122.401,1,0,0,0,0,0
17458,160000.0,2,1.0,0.0,5,6,47.2848,-121.927,0,0,0,0,0,0
17459,340000.0,4,2.5,0.0,3,9,47.3314,-122.171,0,0,1,0,0,0
17460,870000.0,4,2.0,0.0,3,7,47.6748,-122.049,0,0,0,0,0,0
17461,249000.0,3,1.5,0.0,4,6,47.5335,-122.349,0,0,0,0,0,0
17462,500000.0,4,2.25,0.0,3,8,47.7003,-122.165,0,0,1,0,0,0
17463,220000.0,3,1.5,0.0,3,7,47.2589,-122.279,0,0,1,0,0,0
17464,368500.0,5,1.75,0.0,4,7,47.4361,-122.193,1,0,0,0,0,0
17465,439950.0,4,2.25,0.0,4,8,47.3762,-122.16,1,0,0,0,0,0
17466,179900.0,3,1.75,0.0,3,6,47.2878,-122.251,0,0,0,0,0,0
17467,490000.0,4,2.5,0.0,3,8,47.7731,-122.167,0,0,1,0,0,0
17468,425000.0,4,1.75,0.0,2,7,47.5979,-122.194,1,0,0,0,0,0
17469,533300.0,4,2.5,0.0,3,9,47.4815,-121.768,0,0,1,0,0,0
17470,447500.0,4,2.0,0.0,3,7,47.5563,-122.281,1,0,1,0,0,0
17471,768000.0,5,2.75,0.0,4,8,47.6186,-122.146,0,0,1,0,0,0
17472,285000.0,3,1.75,0.0,3,7,47.49800000000001,-122.222,0,1,0,0,0,0
17473,336900.0,3,1.75,0.0,4,6,47.7731,-121.897,0,0,0,0,0,0
17474,415000.0,4,1.5,0.0,3,7,47.734,-122.193,0,0,1,0,0,0
17475,500000.0,3,2.25,0.0,4,8,47.5694,-122.005,0,0,1,0,0,0
17476,337000.0,4,2.5,0.0,3,8,47.3486,-122.153,0,0,1,0,0,0
17477,419950.0,4,2.5,0.0,3,7,47.49,-122.15,0,0,1,0,0,0
17478,290000.0,4,2.75,0.0,5,7,47.7427,-122.34,1,0,1,0,0,0
17479,349950.0,2,1.75,0.0,4,7,47.5162,-122.26,1,0,0,0,0,0
17480,330000.0,3,1.5,0.0,4,7,47.6057,-122.135,0,0,0,0,0,0
17481,965000.0,4,2.25,0.0,4,10,47.7337,-122.132,0,0,0,0,0,0
17482,515000.0,3,2.5,0.0,3,8,47.7242,-122.105,0,0,1,0,0,0
17483,665000.0,4,2.5,0.0,3,9,47.5283,-122.146,0,0,1,0,0,0
17484,265000.0,3,1.75,0.0,4,7,47.3816,-122.313,0,1,0,0,0,0
17485,545400.0,3,2.0,3.0,3,8,47.3378,-122.348,1,0,0,0,0,0
17486,350000.0,4,3.0,0.0,3,9,47.3274,-122.178,0,0,1,0,0,0
17487,260000.0,2,1.5,0.0,3,7,47.7075,-122.336,1,0,1,0,0,0
17489,355000.0,3,2.0,0.0,3,8,47.3474,-122.303,0,1,0,0,0,0
17490,879000.0,3,3.0,0.0,4,9,47.647,-122.369,1,1,0,0,0,0
17491,833000.0,4,3.5,3.0,3,10,47.7054,-122.107,0,0,1,0,0,0
17492,261590.0,2,1.0,0.0,3,6,47.4977,-122.259,0,0,0,0,0,0
17493,512500.0,3,3.0,0.0,3,7,47.6094,-122.31,0,0,1,0,0,0
17494,600000.0,2,1.75,0.0,5,7,47.6419,-122.394,1,0,0,0,0,0
17495,417500.0,5,3.0,0.0,3,7,47.7191,-122.315,1,0,0,0,0,0
17496,970000.0,5,3.0,0.0,4,8,47.5757,-122.216,0,0,1,0,0,0
17497,316000.0,3,2.25,0.0,4,7,47.3495,-122.037,0,0,1,0,0,0
17498,397500.0,4,3.0,0.0,3,9,47.4194,-122.211,1,0,0,0,0,0
17500,840000.0,4,2.5,0.0,3,10,47.587,-121.976,0,0,1,0,0,0
17501,270000.0,2,1.0,3.0,4,9,47.2712,-122.265,0,0,0,0,0,0
17502,312900.0,4,2.5,0.0,3,7,47.3546,-122.015,0,0,1,0,0,0
17503,325000.0,2,1.0,0.0,3,6,47.745,-122.313,0,1,0,0,0,0
17504,680000.0,3,1.75,0.0,3,7,47.636,-122.391,1,0,0,0,0,0
17505,763000.0,4,2.5,0.0,3,10,47.5849,-122.03,0,0,1,0,0,0
17506,375000.0,1,1.0,0.0,5,5,47.4134,-121.986,0,1,0,0,0,0
17507,475000.0,3,2.5,0.0,3,7,47.5491,-122.276,1,0,1,0,0,0
17508,219000.0,2,2.5,0.0,3,7,47.5499,-122.384,0,0,1,0,0,0
17509,415000.0,3,2.25,0.0,3,7,47.6157,-122.05,1,0,0,0,0,0
17510,90000.0,2,1.0,0.0,3,5,47.4852,-122.251,0,0,0,0,0,0
17511,220000.0,2,1.0,0.0,3,5,47.4852,-122.251,0,0,0,0,0,0
17512,616000.0,3,2.0,2.0,3,8,47.5789,-122.396,1,0,0,0,0,0
17513,269500.0,2,1.0,0.0,4,6,47.2093,-121.962,0,0,0,0,0,0
17514,395350.0,2,1.0,0.0,4,6,47.6931,-122.372,0,0,0,0,0,0
17515,770000.0,4,3.0,0.0,3,7,47.5893,-122.232,1,0,0,0,0,0
17516,840000.0,4,2.5,0.0,3,9,47.7625,-122.025,0,0,1,0,0,0
17517,428950.0,2,1.0,0.0,3,8,47.5311,-122.381,1,0,0,0,0,0
17519,401000.0,4,1.0,0.0,3,7,47.7188,-122.358,0,1,0,0,0,0
17520,303697.0,4,2.0,0.0,3,7,47.7263,-122.291,1,0,0,0,0,0
17521,355000.0,3,1.0,0.0,3,7,47.7105,-122.289,0,0,0,0,0,0
17522,350000.0,2,1.0,0.0,3,6,47.6953,-122.362,0,0,0,0,0,0
17523,754999.0,4,2.5,0.0,3,10,47.578,-122.053,0,0,1,0,0,0
17524,982218.0,3,1.75,2.0,3,9,47.6451,-122.319,0,0,1,0,0,0
17525,406500.0,3,2.0,0.0,3,8,47.5062,-122.149,0,0,0,0,0,0
17527,565000.0,2,1.75,0.0,5,7,47.68600000000001,-122.351,1,0,0,0,0,0
17528,160000.0,2,1.0,0.0,3,6,47.5248,-122.265,0,0,0,0,0,0
17529,220000.0,3,1.0,0.0,3,6,47.4976,-122.35,1,0,0,0,0,0
17531,970000.0,5,2.75,2.0,3,9,47.5527,-122.379,1,0,1,0,0,0
17532,115000.0,3,1.0,0.0,2,5,47.5045,-122.33,0,0,0,0,0,0
17533,124000.0,3,1.0,0.0,2,5,47.5045,-122.33,0,0,0,0,0,0
17534,157000.0,3,1.0,0.0,2,5,47.5045,-122.33,0,0,0,0,0,0
17535,183000.0,3,1.0,0.0,5,6,47.3702,-122.078,0,0,0,0,0,0
17536,527000.0,4,2.5,0.0,3,9,47.5227,-122.19,0,0,1,0,0,0
17537,407193.0,4,2.0,0.0,3,8,47.6959,-121.921,0,0,1,0,0,0
17538,970000.0,4,2.75,0.0,3,9,47.6487,-122.388,1,0,1,0,0,0
17539,535000.0,4,2.5,0.0,3,7,47.5117,-122.379,0,0,1,0,0,0
17540,245000.0,3,2.0,0.0,3,6,47.478,-122.278,1,0,0,0,0,0
17541,337000.0,3,1.75,0.0,3,7,47.4695,-122.07,0,0,0,0,0,0
17542,630000.0,3,2.0,0.0,3,8,47.6829,-122.202,1,0,0,0,0,0
17543,320000.0,3,1.75,0.0,4,7,47.2575,-122.312,0,0,0,0,0,0
17544,228500.0,3,1.0,0.0,3,6,47.4838,-122.335,1,1,0,0,0,0
17545,293000.0,3,2.5,0.0,3,7,47.2908,-122.351,0,0,1,0,0,0
17546,447000.0,3,1.0,0.0,4,7,47.6019,-122.123,0,0,0,0,0,0
17547,226500.0,3,1.75,0.0,3,7,47.3586,-122.074,1,0,0,0,0,0
17548,436000.0,3,2.25,0.0,4,7,47.7358,-122.17,1,0,0,0,0,0
17549,451000.0,3,2.5,0.0,3,8,47.7746,-122.158,0,0,1,0,0,0
17550,315000.0,3,1.0,0.0,3,5,47.5104,-121.787,0,0,1,0,0,0
17551,450000.0,2,1.0,0.0,4,7,47.7015,-122.32,0,0,0,0,0,0
17552,635000.0,3,1.5,0.0,5,7,47.6927,-122.395,1,0,0,0,0,0
17553,292500.0,2,1.0,0.0,4,5,47.4115,-122.197,0,0,0,0,0,0
17554,329900.0,3,2.5,0.0,3,8,47.3503,-122.039,0,0,1,0,0,0
17555,531000.0,2,1.5,0.0,4,7,47.6792,-122.287,0,1,0,0,0,0
17556,725000.0,3,1.75,0.0,3,7,47.63399999999999,-122.204,1,0,0,0,0,0
17557,355300.0,3,2.5,0.0,5,7,47.7708,-122.335,0,0,0,0,0,0
17558,280000.0,3,2.5,0.0,3,7,47.2583,-122.3,0,0,1,0,0,0
17560,605004.0,4,2.0,0.0,3,9,47.6593,-122.394,0,0,1,0,0,0
17561,260000.0,2,1.0,0.0,3,6,47.5621,-122.283,0,0,0,0,0,0
17562,748000.0,4,2.5,0.0,4,7,47.6655,-122.34,1,0,1,0,0,0
17563,776000.0,2,2.0,0.0,4,7,47.6792,-122.303,1,0,0,0,0,0
17564,425000.0,4,1.0,0.0,4,6,47.6962,-122.346,0,1,0,0,0,0
17565,230000.0,4,1.0,0.0,3,6,47.5274,-122.281,1,1,0,0,0,0
17566,418000.0,3,1.75,0.0,3,7,47.7681,-122.307,1,0,0,0,0,0
17567,440000.0,4,2.5,0.0,3,9,47.3552,-122.063,0,0,1,0,0,0
17568,858450.0,5,2.75,0.0,3,9,47.5908,-122.062,0,0,1,0,0,0
17569,390000.0,3,2.0,0.0,3,7,47.4906,-121.775,0,0,0,0,0,0
17570,957000.0,4,3.0,0.0,3,9,47.6718,-122.394,1,0,1,0,0,0
17571,507000.0,3,1.0,0.0,3,7,47.6853,-122.286,0,0,0,0,0,0
17572,575000.0,2,1.0,0.0,4,7,47.6729,-122.38,0,1,0,0,0,0
17573,700000.0,3,1.75,0.0,4,7,47.6581,-122.354,0,1,0,0,0,0
17574,239950.0,2,1.5,0.0,3,7,47.753,-122.244,0,0,1,0,0,0
17575,253000.0,3,1.0,0.0,4,7,47.3542,-122.181,1,0,0,0,0,0
17576,540000.0,4,1.0,0.0,3,7,47.663,-122.402,0,1,0,0,0,0
17578,805000.0,4,2.5,0.0,3,10,47.7249,-122.024,0,0,1,0,0,0
17579,920000.0,4,3.25,0.0,5,9,47.6567,-122.325,1,1,0,0,0,0
17580,496600.0,3,2.5,0.0,3,8,47.5738,-122.017,0,0,1,0,0,0
17581,246000.0,3,2.25,0.0,3,8,47.31800000000001,-122.391,1,0,0,0,0,0
17582,350000.0,5,3.0,0.0,3,7,47.557,-122.365,1,0,0,0,0,0
17583,585000.0,3,2.0,0.0,3,8,47.6854,-122.373,0,1,0,0,0,0
17584,450000.0,3,1.75,0.0,4,7,47.7002,-122.192,0,0,0,0,0,0
17585,746000.0,3,2.5,0.0,3,9,47.5523,-122.119,0,0,1,0,0,0
17586,598555.0,3,2.5,0.0,3,9,47.5277,-122.184,0,0,1,0,0,0
17587,820000.0,3,2.5,4.0,3,9,47.3573,-122.324,1,0,0,0,0,0
17588,266500.0,3,2.25,0.0,3,7,47.3648,-122.046,1,0,0,0,0,0
17589,370000.0,2,1.0,2.0,2,6,47.2495,-121.97,1,0,0,0,0,0
17590,625000.0,3,2.75,0.0,3,7,47.6244,-122.326,1,0,0,1,0,0
17591,243500.0,4,2.0,0.0,4,7,47.3833,-122.306,0,0,0,0,0,0
17592,340000.0,2,1.0,0.0,3,6,47.6958,-122.357,0,0,0,0,0,0
17593,559950.0,5,3.0,0.0,3,8,47.7504,-122.307,1,0,0,0,0,0
17594,315000.0,3,2.75,0.0,3,7,47.258,-122.305,1,0,0,0,0,0
17595,753000.0,3,2.5,0.0,3,9,47.664,-121.993,0,0,1,0,0,0
17596,800000.0,3,3.0,0.0,3,8,47.637,-122.324,0,0,1,0,0,0
17597,550000.0,3,2.25,0.0,5,7,47.6988,-122.313,0,1,0,0,0,0
17598,465000.0,3,2.0,0.0,3,7,47.701,-122.199,0,0,0,0,0,0
17599,465000.0,3,2.25,0.0,3,7,47.7042,-122.187,0,0,1,0,0,0
17600,710000.0,4,2.25,0.0,5,8,47.5584,-122.137,0,0,1,0,0,0
17601,505000.0,3,2.5,0.0,3,8,47.6358,-122.026,0,0,1,0,0,0
17602,690000.0,3,1.75,0.0,3,9,47.7037,-122.24,0,0,1,0,0,0
17603,217500.0,2,2.0,0.0,4,7,47.4014,-122.186,0,0,0,0,0,0
17604,500000.0,2,1.0,0.0,4,7,47.6733,-122.296,0,0,0,0,0,0
17605,325000.0,2,2.0,2.0,4,6,47.7362,-122.29,0,0,0,0,0,0
17606,500000.0,4,2.25,0.0,3,8,47.6276,-122.037,0,0,1,0,0,0
17607,721500.0,3,3.25,3.0,3,9,47.5353,-121.897,1,0,1,0,0,0
17608,924000.0,3,1.5,0.0,3,9,47.6404,-122.408,0,1,0,0,0,0
17610,345000.0,2,1.5,0.0,3,8,47.5926,-122.3,0,0,1,0,0,0
17611,825000.0,4,3.5,0.0,3,10,47.5416,-121.869,0,0,1,0,0,0
17612,560000.0,3,2.0,0.0,4,9,47.4834,-122.001,1,0,0,0,0,0
17613,599000.0,3,2.0,0.0,3,8,47.648,-122.118,1,0,0,0,0,0
17614,211000.0,3,1.5,0.0,5,6,47.4565,-122.35,0,0,0,0,0,0
17615,425000.0,4,2.25,0.0,3,8,47.5123,-122.197,1,0,0,0,0,0
17616,750000.0,4,2.75,2.0,4,7,47.7743,-122.388,1,0,0,0,0,0
17617,479000.0,3,2.5,0.0,3,7,47.6824,-122.036,0,0,1,0,0,0
17618,612500.0,4,2.5,0.0,3,9,47.5695,-121.992,0,0,1,0,0,0
17619,605000.0,5,1.75,0.0,4,7,47.5529,-122.027,1,0,1,0,0,0
17621,389900.0,3,2.5,0.0,3,7,47.3304,-122.13,0,0,0,0,0,0
17622,710000.0,4,2.5,0.0,3,9,47.5395,-122.188,0,0,1,0,0,0
17623,295000.0,3,2.5,0.0,4,7,47.3518,-122.057,0,0,1,0,0,0
17624,275250.0,3,2.25,0.0,4,7,47.3492,-122.034,0,0,1,0,0,0
17625,250000.0,4,2.5,0.0,3,7,47.3522,-122.059,0,0,1,0,0,0
17626,709000.0,3,2.0,0.0,4,8,47.7133,-122.367,1,0,0,0,0,0
17627,399500.0,4,1.75,0.0,4,7,47.556,-122.376,0,1,0,0,0,0
17628,225000.0,3,2.5,0.0,4,7,47.3516,-122.057,0,0,1,0,0,0
17629,500000.0,3,2.5,0.0,3,8,47.5968,-122.015,0,0,1,0,0,0
17630,364900.0,3,3.0,0.0,3,8,47.4022,-122.166,0,0,1,0,0,0
17631,356000.0,3,1.5,0.0,3,7,47.619,-122.064,0,0,0,0,0,0
17632,616750.0,3,1.5,0.0,3,9,47.5402,-122.365,0,1,0,0,0,0
17633,755000.0,3,2.75,2.0,3,8,47.5745,-122.113,0,0,1,0,0,0
17634,327500.0,2,1.0,0.0,5,6,47.7366,-122.302,0,0,0,0,0,0
17635,605000.0,3,2.25,0.0,3,8,47.6481,-122.061,0,0,1,0,0,0
17636,179950.0,4,1.5,0.0,3,6,47.3616,-122.089,0,0,0,0,0,0
17637,633000.0,5,2.75,0.0,3,11,47.4243,-122.097,0,0,1,0,0,0
17638,349950.0,4,2.0,0.0,5,7,47.4318,-122.181,0,0,0,0,0,0
17640,425000.0,3,2.5,0.0,3,9,47.3185,-122.259,0,0,1,0,0,0
17641,990000.0,3,2.75,0.0,5,9,47.6035,-122.285,1,0,1,0,0,0
17642,410000.0,3,1.0,3.0,4,7,47.4462,-122.359,0,0,1,0,0,0
17643,590000.0,3,2.25,0.0,4,8,47.5666,-122.132,0,0,1,0,0,0
17644,242000.0,3,1.75,0.0,3,7,47.3467,-122.296,0,0,0,0,0,0
17645,775000.0,3,2.0,0.0,5,5,47.585,-122.051,1,0,0,0,0,0
17646,680000.0,4,1.5,2.0,5,8,47.5035,-122.384,1,0,0,0,0,0
17647,217000.0,3,2.5,0.0,3,7,47.2942,-122.226,0,0,1,0,0,0
17648,395000.0,3,2.5,0.0,3,8,47.4904,-122.158,0,0,1,0,0,0
17649,572500.0,3,2.25,0.0,4,8,47.534,-122.161,1,0,0,0,0,0
17650,559900.0,5,3.0,0.0,3,7,47.7033,-122.322,1,0,0,0,0,0
17651,845000.0,3,2.0,0.0,5,9,47.6838,-122.4,1,1,0,0,0,0
17652,241000.0,3,2.0,0.0,3,8,47.3061,-122.361,0,0,0,0,0,0
17654,475000.0,3,1.75,0.0,3,7,47.5922,-122.297,0,1,0,0,0,0
17655,575000.0,2,1.5,0.0,3,7,47.6843,-122.341,0,0,1,0,0,0
17656,455000.0,4,2.75,0.0,4,8,47.401,-122.135,1,0,0,0,0,0
17657,839000.0,3,2.5,0.0,3,10,47.7614,-122.015,0,0,0,0,0,0
17658,475000.0,4,1.5,0.0,4,7,47.5984,-122.147,1,0,0,0,0,0
17659,600000.0,2,1.0,0.0,4,7,47.5566,-122.278,1,0,0,0,0,0
17660,515000.0,2,1.0,0.0,4,7,47.6426,-122.403,1,0,0,0,0,0
17661,425000.0,3,2.25,0.0,3,8,47.7103,-122.232,0,0,0,0,0,0
17662,565000.0,4,2.0,0.0,4,7,47.6086,-122.294,0,1,0,0,0,0
17663,498000.0,2,2.0,0.0,3,6,47.6949,-122.21,0,0,0,0,0,0
17664,739000.0,4,3.0,0.0,5,8,47.6756,-122.306,1,0,1,0,0,0
17665,355000.0,2,1.75,0.0,4,7,47.5622,-122.319,1,0,0,0,0,0
17666,263000.0,3,1.75,0.0,4,8,47.3118,-122.34,1,0,0,0,0,0
17667,375000.0,4,1.75,0.0,3,7,47.716,-122.307,0,1,0,0,0,0
17668,322000.0,3,1.75,0.0,4,7,47.5076,-122.173,1,0,0,0,0,0
17669,325000.0,2,1.0,0.0,3,6,47.6932,-122.346,0,0,0,0,0,0
17670,290000.0,2,1.0,0.0,3,7,47.527,-122.383,0,0,0,0,0,0
17671,809950.0,4,2.5,0.0,3,10,47.6484,-122.081,0,0,1,0,0,0
17672,969500.0,3,3.25,2.0,4,8,47.6051,-122.289,1,0,1,0,0,0
17673,665000.0,4,2.5,0.0,4,9,47.7759,-122.08,0,0,1,0,0,0
17674,635000.0,5,3.5,0.0,3,11,47.3417,-122.182,0,0,1,0,0,0
17675,272450.0,3,2.25,0.0,3,7,47.3593,-122.051,0,0,1,0,0,0
17676,427000.0,4,1.75,0.0,4,7,47.6205,-122.102,0,0,0,0,0,0
17677,261500.0,3,1.0,0.0,3,8,47.4969,-122.178,0,0,0,0,0,0
17678,488800.0,4,2.25,0.0,4,8,47.5444,-122.165,1,0,0,0,0,0
17679,340000.0,2,1.0,0.0,3,6,47.556,-122.395,0,0,0,0,0,0
17680,398950.0,4,3.0,0.0,3,8,47.3684,-122.073,0,0,1,0,0,0
17681,217000.0,3,1.0,0.0,5,6,47.3701,-122.078,0,0,0,0,0,0
17682,799000.0,4,2.5,0.0,4,9,47.7648,-122.112,1,0,0,0,0,0
17683,160000.0,4,1.0,0.0,4,6,47.3318,-122.34,1,0,0,0,0,0
17684,447000.0,3,1.0,0.0,3,7,47.6703,-122.15,0,0,0,0,0,0
17685,765000.0,3,1.75,0.0,3,8,47.5284,-122.391,1,0,0,0,0,0
17687,445000.0,4,2.5,0.0,3,9,47.4492,-122.116,1,0,1,0,0,0
17688,310000.0,3,1.0,0.0,3,8,47.5168,-122.285,1,0,0,0,0,0
17689,380000.0,2,1.75,3.0,4,7,47.4828,-122.191,1,0,0,0,0,0
17690,325000.0,4,1.0,0.0,3,7,47.5692,-122.295,1,0,0,0,0,0
17691,345000.0,4,2.75,0.0,4,8,47.4449,-122.129,1,0,0,0,0,0
17692,300000.0,3,1.0,0.0,3,6,47.5236,-122.348,0,1,0,0,0,0
17693,530000.0,4,1.75,0.0,3,8,47.7605,-122.085,1,0,0,0,0,0
17694,583500.0,4,1.75,0.0,3,8,47.7605,-122.085,1,0,0,0,0,0
17695,410000.0,2,1.0,0.0,4,7,47.7488,-122.304,1,0,0,0,0,0
17696,535000.0,2,1.5,0.0,3,7,47.6881,-122.367,1,0,0,0,0,0
17698,345000.0,4,2.5,0.0,3,7,47.432,-122.328,0,0,1,0,0,0
17699,539000.0,5,1.0,0.0,4,7,47.68600000000001,-122.172,0,1,0,0,0,0
17700,590000.0,4,2.5,0.0,5,8,47.5403,-122.168,1,0,0,0,0,0
17701,187000.0,2,1.75,0.0,4,8,47.3811,-122.317,0,0,0,0,0,0
17702,270000.0,3,2.0,0.0,4,7,47.4825,-122.164,0,0,0,0,0,0
17703,546000.0,2,1.0,0.0,4,7,47.6824,-122.301,0,0,0,0,0,0
17704,520000.0,3,1.75,0.0,3,10,47.6588,-122.403,1,0,1,0,0,0
17705,515000.0,5,2.0,0.0,4,7,47.5822,-122.295,1,1,0,0,0,0
17706,990000.0,3,2.5,0.0,4,8,47.6582,-122.28,1,1,0,0,0,0
17707,382000.0,2,1.0,0.0,3,7,47.5467,-122.365,0,0,0,0,0,0
17709,900000.0,4,3.5,2.0,3,8,47.5714,-122.38,1,0,1,0,0,0
17710,675000.0,3,2.75,1.0,4,7,47.5373,-122.39,1,1,0,0,0,0
17711,460000.0,2,1.0,0.0,4,7,47.6566,-122.36,0,0,0,0,0,0
17712,234000.0,2,1.0,0.0,4,5,47.4206,-122.324,0,0,0,0,0,0
17713,399000.0,3,1.0,0.0,3,7,47.7148,-122.212,0,0,0,0,0,0
17714,253500.0,3,1.5,0.0,4,7,47.3715,-122.16,0,0,0,0,0,0
17715,475000.0,3,1.5,0.0,4,7,47.6736,-122.176,0,0,0,0,0,0
17716,740000.0,5,3.5,0.0,3,8,47.54,-122.27,1,0,1,0,0,0
17717,799000.0,3,2.5,0.0,3,8,47.661,-122.396,0,0,1,0,0,0
17718,390000.0,4,2.5,0.0,3,8,47.4507,-122.12,0,0,1,0,0,0
17719,421000.0,2,1.5,0.0,5,7,47.7469,-122.321,0,0,0,0,0,0
17720,296500.0,3,2.5,0.0,4,7,47.3764,-122.119,0,0,1,0,0,0
17721,895000.0,4,2.0,0.0,4,8,47.6373,-122.3,0,1,0,0,0,0
17722,386000.0,4,2.5,0.0,3,8,47.3251,-122.186,0,0,1,0,0,0
17723,424000.0,3,1.0,0.0,4,8,47.7552,-122.276,0,0,0,0,0,0
17724,749000.0,3,1.0,0.0,3,7,47.684,-122.386,0,1,0,0,0,0
17725,523000.0,3,1.0,0.0,3,7,47.6976,-122.283,0,1,0,0,0,0
17726,389000.0,4,2.5,0.0,3,10,47.3221,-122.322,0,0,1,0,0,0
17727,270000.0,4,1.5,0.0,5,7,47.3864,-122.312,0,0,0,0,0,0
17728,275000.0,3,1.0,0.0,5,7,47.4978,-122.115,0,0,0,0,0,0
17729,287500.0,4,2.5,2.0,3,7,47.338,-122.258,1,0,0,0,0,0
17730,345000.0,2,2.5,0.0,3,7,47.2584,-122.124,0,0,0,1,0,0
17731,427000.0,2,1.0,0.0,3,6,47.6576,-122.348,0,0,0,0,0,0
17732,508450.0,4,1.75,0.0,4,7,47.5763,-122.154,1,0,0,0,0,0
17733,705000.0,3,2.0,0.0,4,7,47.6693,-122.333,0,1,0,0,0,0
17734,550000.0,1,1.5,0.0,5,9,47.4718,-122.009,1,1,0,0,0,0
17735,380000.0,3,1.5,0.0,1,7,47.5734,-122.153,0,0,0,0,0,0
17736,539900.0,3,2.5,0.0,3,8,47.5346,-121.875,0,0,1,0,0,0
17737,330000.0,2,1.0,0.0,3,5,47.5267,-122.032,0,0,0,0,0,0
17738,455000.0,2,1.0,0.0,3,7,47.6827,-122.298,1,0,0,0,0,0
17740,315000.0,3,2.0,0.0,3,6,47.4842,-122.117,0,0,0,0,0,0
17741,206000.0,3,1.0,0.0,4,7,47.2787,-122.205,0,0,0,0,0,0
17742,592500.0,4,3.0,0.0,4,8,47.6291,-122.093,1,0,0,0,0,0
17743,744000.0,3,2.5,0.0,4,8,47.6927,-122.206,0,0,1,0,0,0
17744,334500.0,3,2.5,0.0,3,8,47.3872,-122.154,0,0,1,0,0,0
17745,886000.0,4,2.0,0.0,4,7,47.6398,-122.306,1,1,0,0,0,0
